CP_OPNG_YMD,CP_DOC_NM,CP_ISSUED_SAR_NM,CP_ISSUED_NORTH_AREA_NM,CP_ISSUED_SOUTH_AREA_NM,CP_OBVP_NM,CP_OBVP_LAT,CP_OBVP_LON,CP_WTEM,CP_ISSUED_STEP_NM,CP_ISSUED_SITTN_NM,CP_ISSUED_YMD,CP_ISSUED_TM,CP_WTCH_YMD,CP_WTCH_TM
20190423,제5539호,동해 중부,양양,영덕,삼척,37.3023,129.3127,7.6,,,,,20190423.0,110000.0
20190423,제5539호,동해 중부,양양,영덕,영덕,36.5737,129.437,14.1,,,,,20190423.0,110000.0
20190520,제5553호,동해 중부,양양,영덕,양양,38.0808,128.6998,13.1,주의보,신규발령,20190520.0,100000.0,20190520.0,100000.0
20190520,제5553호,동해 중부,양양,영덕,강릉,37.799,128.9492,7.5,주의보,신규발령,20190520.0,100000.0,20190520.0,100000.0
20190520,제5553호,동해 중부,양양,영덕,삼척,37.3023,129.3127,3.8,주의보,신규발령,20190520.0,100000.0,20190520.0,100000.0
20190520,제5553호,동해 중부,양양,영덕,영덕,36.5737,129.437,14.4,주의보,신규발령,20190520.0,100000.0,20190520.0,100000.0
20190522,제5556호,동해 중부,양양,영덕,양양,38.0808,128.6998,15.3,주의보,해제,20190522.0,130000.0,20190522.0,130000.0
20190522,제5556호,동해 중부,양양,영덕,강릉,37.799,128.9492,14.0,주의보,해제,20190522.0,130000.0,20190522.0,130000.0
20190522,제5556호,동해 중부,양양,영덕,삼척,37.3023,129.3127,5.6,주의보,발령,20190520.0,,20190522.0,130000.0
20190522,제5556호,동해 중부,양양,영덕,영덕,36.5737,129.437,13.2,주의보,해제,20190522.0,130000.0,20190522.0,130000.0
20190528,제5560호,동해 중부,양양,영덕,양양,38.0808,128.6998,14.5,,,,,20190528.0,100000.0
20190528,제5560호,동해 중부,양양,영덕,강릉,37.799,128.9492,11.5,,,,,20190528.0,100000.0
20190528,제5560호,동해 중부,양양,영덕,삼척,37.3023,129.3127,7.7,주의보,발령,20190520.0,,20190528.0,100000.0
20190528,제5560호,동해 중부,양양,영덕,영덕,36.5737,129.437,7.1,주의보,신규발령,20190528.0,100000.0,20190528.0,100000.0
20190528,제5560호,동해 남부,포항 월포,포항 월포,포항 월포,36.2169,129.4017,11.7,주의보,신규발령,20190528.0,100000.0,20190528.0,100000.0
20190530,제5563호,동해 중부,양양,삼척,삼척,37.3023,129.3127,9.0,주의보,발령,20190520.0,,20190530.0,130000.0
20190530,제5563호,동해 중부,양양,삼척,영덕,36.5737,129.437,6.9,주의보,발령,20190528.0,,20190530.0,130000.0
20190530,제5563호,동해 남부,포항,포항,포항,36.0472,129.4361,12.1,주의보,발령,20190528.0,,20190530.0,130000.0
20190610,제5568호,동해 중부,양양,영덕,양양,38.0808,128.6998,16.4,,,,,,
20190610,제5568호,동해 중부,양양,영덕,강릉,37.799,128.9492,13.7,,,,,,
20190610,제5568호,동해 중부,양양,영덕,삼척,37.3023,129.3127,14.5,주의보,해제,20190610.0,100000.0,20190610.0,100000.0
20190610,제5568호,동해 중부,양양,영덕,영덕,36.5737,129.437,18.0,주의보,해제,20190610.0,100000.0,20190610.0,100000.0
20190610,제5568호,동해 남부,포항 월포,포항 월포,포항 월포,36.2169,129.4017,17.6,주의보,해제,20190610.0,100000.0,20190610.0,100000.0
20190614,제5571호,동해 중부,양양,영덕,양양,38.0808,128.6998,13.6,주의보,신규발령,20190614.0,90000.0,20190614.0,90000.0
20190614,제5571호,동해 중부,양양,영덕,강릉,37.799,128.9492,10.0,주의보,신규발령,20190614.0,90000.0,20190614.0,90000.0
20190614,제5571호,동해 중부,양양,영덕,삼척,37.3023,129.3127,8.3,주의보,신규발령,20190614.0,90000.0,20190614.0,90000.0
20190614,제5571호,동해 중부,양양,영덕,영덕,36.5737,129.437,18.5,주의보,신규발령,20190614.0,90000.0,20190614.0,90000.0
20190624,제5574호,동해 중부,양양,영덕,양양,38.0808,128.6998,20.8,주의보,해제,20190624.0,90000.0,20190624.0,90000.0
20190624,제5574호,동해 중부,양양,영덕,강릉,37.799,128.9492,20.3,주의보,해제,20190624.0,90000.0,20190624.0,90000.0
20190624,제5574호,동해 중부,양양,영덕,삼척,37.3023,129.3127,19.6,주의보,해제,20190624.0,90000.0,20190624.0,90000.0
20190624,제5574호,동해 중부,양양,영덕,영덕,36.5737,129.437,20.1,주의보,해제,20190624.0,90000.0,20190624.0,90000.0
20190626,제5577호,동해 중부,양양,삼척,양양,38.0808,128.6998,17.9,주의보,신규발령,20190626.0,90000.0,20190626.0,90000.0
20190626,제5577호,동해 중부,양양,삼척,강릉,37.799,128.9492,14.6,주의보,신규발령,20190626.0,90000.0,20190626.0,90000.0
20190626,제5577호,동해 중부,양양,삼척,삼척,37.3023,129.3127,9.7,주의보,신규발령,20190626.0,90000.0,20190626.0,90000.0
20190626,제5577호,동해 중부,영덕,영덕,영덕,36.5737,129.437,20.1,,,,,20190626.0,90000.0
20190704,제5586호,동해 중부,양양,삼척,양양,38.0808,128.6998,21.0,주의보,해제,20190704.0,143000.0,20190704.0,143000.0
20190704,제5586호,동해 중부,양양,삼척,강릉,37.799,128.9492,21.4,주의보,해제,20190704.0,143000.0,20190704.0,143000.0
20190704,제5586호,동해 중부,양양,삼척,삼척,37.3023,129.3127,21.4,주의보,해제,20190704.0,143000.0,20190704.0,143000.0
20190704,제5586호,동해 중부,영덕,영덕,영덕,36.5737,129.437,20.1,,,,,20190704.0,143000.0
20190723,제5593호,동해 남부,울산 간절곶,부산 기장,구룡포 석병,35.9978,129.5861,22.5,주의보,신규발령,20190723.0,90000.0,20190723.0,90000.0
20190723,제5593호,동해 남부,울산 간절곶,부산 기장,구룡포 하정,35.9607,129.5497,22.0,주의보,신규발령,20190723.0,90000.0,20190723.0,90000.0
20190723,제5593호,동해 남부,울산 간절곶,부산 기장,울산 간절곶,35.3669,129.375,17.3,주의보,신규발령,20190723.0,90000.0,20190723.0,90000.0
20190723,제5593호,동해 남부,울산 간절곶,부산 기장,부산 기장,35.187,129.227,16.5,주의보,신규발령,20190723.0,90000.0,20190723.0,90000.0
20190729,제5596호,동해 남부,포항 월포,울산 간절곶,포항 월포,36.2169,129.4017,16.3,주의보,신규발령,20190729.0,90000.0,20190729.0,90000.0
20190729,제5596호,동해 남부,포항 월포,울산 간절곶,구룡포 석병,35.9978,129.5861,16.3,주의보,발령,20190723.0,,20190729.0,90000.0
20190729,제5596호,동해 남부,포항 월포,울산 간절곶,구룡포 하정,35.9607,129.5497,15.7,주의보,발령,20190723.0,,20190729.0,90000.0
20190729,제5596호,동해 남부,포항 월포,울산 간절곶,울산 간절곶,35.3669,129.375,19.3,주의보,발령,20190723.0,,20190729.0,90000.0
20190731,제5599호,동해 중부,영덕,영덕,삼척,37.3023,129.3127,22.0,주의보,신규발령,20190731.0,130000.0,20190731.0,130000.0
20190731,제5599호,동해 중부,영덕,영덕,영덕,36.5737,129.437,15.8,주의보,신규발령,20190731.0,130000.0,20190731.0,130000.0
20190731,제5599호,동해 중부,영덕,영덕,울진 후포,36.7192,129.4881,21.0,주의보,신규발령,20190731.0,130000.0,20190731.0,130000.0
20190731,제5599호,동해 남부,영덕,영덕,포항 월포,36.2169,129.4017,17.8,주의보,발령,20190723.0,,20190731.0,130000.0
20190806,제5602호,동해 중남부,포항 월포,울산 간절곶,포항 월포,36.2169,129.4017,22.1,주의보,해제,20190806.0,100000.0,20190806.0,100000.0
20190806,제5602호,동해 중남부,포항 월포,울산 간절곶,구룡포 석병,35.9978,129.5861,24.3,주의보,해제,20190806.0,100000.0,20190806.0,100000.0
20190806,제5602호,동해 중남부,포항 월포,울산 간절곶,울산 간절곶,35.3669,129.375,23.2,주의보,해제,20190806.0,100000.0,20190806.0,100000.0
20190806,제5602호,동해 중남부,포항 월포,울산 간절곶,부산 기장,35.187,129.227,25.4,주의보,해제,20190806.0,100000.0,20190806.0,100000.0
20190812,제5606호,강원 연안,고성,삼척,고성,,,16.3,주의보,신규발령,20190812.0,110000.0,20190812.0,110000.0
20190812,제5606호,강원 연안,고성,삼척,양양,38.0808,128.6998,17.5,주의보,신규발령,20190812.0,110000.0,20190812.0,110000.0
20190812,제5606호,강원 연안,고성,삼척,강릉,37.799,128.9492,17.8,주의보,신규발령,20190812.0,110000.0,20190812.0,110000.0
20190812,제5606호,강원 연안,고성,삼척,삼척,37.3023,129.3127,18.8,주의보,신규발령,20190812.0,110000.0,20190812.0,110000.0
20190812,제5606호,동해 중부,영덕,영덕,영덕,36.5737,129.437,22.8,주의보,해제,20190812.0,110000.0,20190812.0,110000.0
20190814,제5609호,강원 연안,고성,삼척,고성,,,22.8,주의보,해제,20190814.0,90000.0,20190814.0,90000.0
20190814,제5609호,강원 연안,고성,삼척,양양,38.0808,128.6998,24.2,주의보,해제,20190814.0,90000.0,20190814.0,90000.0
20190814,제5609호,강원 연안,고성,삼척,강릉,37.799,128.9492,24.5,주의보,해제,20190814.0,90000.0,20190814.0,90000.0
20190814,제5609호,강원 연안,고성,삼척,삼척,37.3023,129.3127,20.2,주의보,해제,20190814.0,90000.0,20190814.0,90000.0
20200608,제5761호,동해 중부,삼척,울진,삼척,37.3023,129.3127,11.5,주의보,신규발령,20200608.0,120000.0,20200608.0,120000.0
20200608,제5761호,동해 중부,삼척,울진,울진 나곡,37.1191,129.3958,15.0,주의보,신규발령,20200608.0,120000.0,20200608.0,120000.0
20200608,제5761호,동해 중부,삼척,울진,울진 덕천,37.1,129.4041,14.3,주의보,신규발령,20200608.0,120000.0,20200608.0,120000.0
20200608,제5761호,동해 중부,삼척,울진,온양,37.0194,129.425,17.0,,,,,20200608.0,120000.0
20200608,제5761호,동해 중부,삼척,울진,영덕,36.5737,129.437,17.3,,,,,20200608.0,120000.0
20200612,제5764호,동해 중부,강릉,강릉,강릉,37.799,128.9492,12.2,주의보,발령,20200612.0,170000.0,20200612.0,170000.0
20200612,제5764호,동해 중부,강릉,강릉,삼척,37.3023,129.3127,11.5,주의보,발령,20200608.0,,20200612.0,170000.0
20200612,제5764호,동해 중부,강릉,강릉,울진 나곡,37.1191,129.3958,15.0,주의보,발령,20200608.0,,20200612.0,170000.0
20200612,제5764호,동해 중부,강릉,강릉,울진 덕천,37.1,129.4041,14.3,주의보,발령,20200608.0,,20200612.0,170000.0
20200612,제5764호,동해 중부,강릉,강릉,온양,37.0194,129.425,17.0,,,,,20200612.0,170000.0
20200612,제5764호,동해 중부,강릉,강릉,영덕,36.5737,129.437,17.3,,,,,20200612.0,170000.0
20200615,제5765호,동해 중부,강릉,울진,강릉,37.799,128.9492,16.8,주의보,해제,20200615.0,80000.0,20200615.0,80000.0
20200615,제5765호,동해 중부,강릉,울진,삼척,37.3023,129.3127,17.1,주의보,해제,20200615.0,80000.0,20200615.0,80000.0
20200615,제5765호,동해 중부,강릉,울진,울진 나곡,37.1191,129.3958,16.1,주의보,해제,20200615.0,80000.0,20200615.0,80000.0
20200615,제5765호,동해 중부,강릉,울진,울진 덕천,37.1,129.4041,17.2,주의보,해제,20200615.0,80000.0,20200615.0,80000.0
20200615,제5765호,동해 중부,강릉,울진,온양,37.0194,129.425,16.5,주의보,해제,20200615.0,80000.0,20200615.0,80000.0
20200622,제5774호,동해 중부,삼척,삼척,삼척,37.3023,129.3127,13.5,주의보,신규발령,20200622.0,90000.0,20200622.0,90000.0
20200622,제5774호,동해 중부,삼척,삼척,울진 나곡,37.1191,129.3958,17.3,,,,,20200622.0,90000.0
20200622,제5774호,동해 중부,삼척,삼척,울진 덕천,37.1,129.4041,17.7,,,,,20200622.0,90000.0
20200622,제5774호,동해 중부,삼척,삼척,온양,37.0194,129.425,17.6,,,,,20200622.0,90000.0
20200622,제5774호,동해 중부,삼척,삼척,영덕,36.5737,129.437,18.9,,,,,20200622.0,90000.0
20200629,제5777호,동해 중부,삼척,삼척,강릉,37.799,128.9492,20.7,,,,,20200629.0,90000.0
20200629,제5777호,동해 중부,삼척,삼척,삼척,37.3023,129.3127,20.5,주의보,해제,20200629.0,90000.0,20200629.0,90000.0
20200629,제5777호,동해 중부,삼척,삼척,울진 나곡,37.1191,129.3958,21.1,,,,,20200629.0,90000.0
20200629,제5777호,동해 중부,삼척,삼척,울진 덕천,37.1,129.4041,21.2,,,,,20200629.0,90000.0
20200629,제5777호,동해 중부,삼척,삼척,온양,37.0194,129.425,20.5,,,,,20200629.0,90000.0
20200629,제5777호,동해 중부,삼척,삼척,영덕,36.5737,129.437,19.8,,,,,20200629.0,90000.0
20200720,제5799호,동해 중부,삼척,삼척,강릉,37.799,128.9492,18.6,,,,,20200720.0,90000.0
20200720,제5799호,동해 중부,삼척,삼척,삼척,37.3023,129.3127,14.9,주의보,신규발령,20200720.0,90000.0,20200720.0,90000.0
20200720,제5799호,동해 중부,삼척,삼척,울진 나곡,37.1191,129.3958,19.6,,,,,20200720.0,90000.0
20200720,제5799호,동해 중부,삼척,삼척,울진 덕천,37.1,129.4041,20.5,,,,,20200720.0,90000.0
20200720,제5799호,동해 중부,삼척,삼척,온양,37.0194,129.425,20.4,,,,,20200720.0,90000.0
20200720,제5799호,동해 중부,삼척,삼척,영덕,36.5737,129.437,19.9,,,,,20200720.0,90000.0
20200727,제5810호,동해 중부,삼척,삼척,강릉,37.799,128.9492,20.4,,,,,20200727.0,90000.0
20200727,제5810호,동해 중부,삼척,삼척,삼척,37.3023,129.3127,20.2,주의보,해제,20200727.0,90000.0,20200727.0,90000.0
20200727,제5810호,동해 중부,삼척,삼척,울진 나곡,37.1191,129.3958,20.8,,,,,20200727.0,90000.0
20200727,제5810호,동해 중부,삼척,삼척,울진 덕천,37.1,129.4041,21.1,,,,,20200727.0,90000.0
20200727,제5810호,동해 중부,삼척,삼척,온양,37.0194,129.425,20.1,,,,,20200727.0,90000.0
20200727,제5810호,동해 중부,삼척,삼척,영덕,36.5737,129.437,20.6,,,,,20200727.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,구룡포 하정,35.9607,129.5497,19.0,,,,,20200803.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,포항 양포,35.8658,129.5472,20.7,,,,,20200803.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,경주 월성,35.7177,129.495,20.4,,,,,20200803.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,울산 정자,35.6347,129.495,18.1,,,,,20200803.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,진하,35.3847,129.368,17.1,,,,,20200803.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,부산 고리,35.3186,129.3147,18.0,,,,,20200803.0,90000.0
20200803,제5821호,동해 남부,부산 기장,부산 기장,부산 기장,35.1872,129.2264,15.8,주의보,신규발령,20200803.0,90000.0,20200803.0,90000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,구룡포 하정,35.9607,129.5497,20.2,,,,,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,포항 양포,35.8658,129.5472,20.1,,,,,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,경주 월성,35.7177,129.495,18.8,,,,,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,울산 정자,35.6347,129.495,17.3,주의보,신규발령,20200804.0,100000.0,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,진하,35.3847,129.368,16.3,주의보,신규발령,20200804.0,100000.0,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,울산 간절곶,35.3669,129.375,16.4,주의보,신규발령,20200804.0,100000.0,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,부산 고리,35.3186,129.3147,16.6,주의보,신규발령,20200804.0,100000.0,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,부산 장안,35.2972,129.2886,15.9,주의보,신규발령,20200804.0,100000.0,20220804.0,100000.0
20200804,제5823호,동해 남부,울산 정자,부산 기장,부산 기장,35.1872,129.2264,16.3,주의보,발령,20200803.0,,20220804.0,100000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,포항 구룡포,,,15.9,주의보,신규발령,20220806.0,150000.0,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,포항 양포,35.8658,129.5472,15.5,주의보,신규발령,20220806.0,150000.0,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,경주 월성,35.7177,129.495,15.6,주의보,신규발령,20220806.0,150000.0,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,울산 정자,35.6347,129.495,15.4,주의보,발령,20200804.0,,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,진하,35.3847,129.368,15.4,주의보,발령,20200804.0,,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,울산 간절곶,35.3669,129.375,15.9,주의보,발령,20200804.0,,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,부산 고리,35.3186,129.3147,16.3,주의보,발령,20200804.0,,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,부산 장안,35.2972,129.2886,14.5,주의보,발령,20200804.0,,20220806.0,150000.0
20200806,제5831호,동해 남부,포항 구룡포,부산 기장,부산 기장,35.1872,129.2264,14.8,주의보,발령,20200803.0,,20220806.0,150000.0
20200810,제5837호,동해 중부,영덕,울진 후포,강릉,37.799,128.9492,21.6,,,,,20200810.0,160000.0
20200810,제5837호,동해 중부,영덕,울진 후포,삼척,37.3023,129.3127,19.5,,,,,20200810.0,160000.0
20200810,제5837호,동해 중부,영덕,울진 후포,울진 나곡,37.1191,129.3958,20.1,,,,,20200810.0,160000.0
20200810,제5837호,동해 중부,영덕,울진 후포,울진 덕천,37.1,129.4041,20.1,,,,,20200810.0,160000.0
20200810,제5837호,동해 중부,영덕,울진 후포,온양,37.0194,129.425,18.7,,,,,20200810.0,160000.0
20200810,제5837호,동해 중부,영덕,울진 후포,울진 후포,36.7192,129.4881,16.3,주의보,신규발령,20200810.0,160000.0,20200810.0,160000.0
20200810,제5837호,동해 중부,영덕,울진 후포,영덕,36.5737,129.437,15.7,주의보,신규발령,20200810.0,160000.0,20200810.0,160000.0
20200818,제5843호,동해 중부,영덕,울진 후포,강릉,37.799,128.9492,22.5,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,삼척,37.3023,129.3127,21.5,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,울진 나곡,37.1191,129.3958,25.6,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,울진 덕천,37.1,129.4041,25.9,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,온양,37.0194,129.425,25.8,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,울진 후포,36.7192,129.4881,25.2,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,영덕,36.5737,129.437,20.9,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5843호,동해 중부,영덕,울진 후포,포항,36.0472,129.4361,24.7,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,구룡포 하정,35.9607,129.5497,22.7,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,양포,35.8658,129.5472,23.3,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,월성,35.7177,129.495,23.8,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,울산 정자,35.6347,129.495,22.7,주의보,해제,20200818.0,130000.0,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,진하,35.3847,129.368,19.6,주의보,발령,20200804.0,,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,울산 간절곶,35.3669,129.375,18.2,주의보,발령,20200804.0,,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,부산 고리,35.3186,129.3147,19.2,주의보,발령,20200804.0,,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,부산 장안,35.2972,129.2886,18.9,주의보,발령,20200804.0,,20200818.0,130000.0
20200818,제5844호,동해 중부,구룡포 하정,울산 정자,부산 기장,35.1872,129.2264,15.0,주의보,발령,20200803.0,,20200818.0,130000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,구룡포 하정,35.9607,129.5497,23.0,,,,,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,양포,35.8658,129.5472,23.0,,,,,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,월성,35.7177,129.495,25.5,,,,,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,울산 정자,35.6347,129.495,22.4,,,,,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,진하,35.3847,129.368,21.5,주의보,해제,20200823.0,110000.0,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,울산 간절곶,35.3669,129.375,26.1,주의보,해제,20200823.0,110000.0,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,부산 고리,35.3186,129.3147,25.6,주의보,해제,20200823.0,110000.0,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,부산 장안,35.2972,129.2886,26.9,주의보,해제,20200823.0,110000.0,20200823.0,110000.0
20200823,제5850호,동해 남부,울산 진하,부산 기장,부산 기장,35.1872,129.2264,23.1,주의보,해제,20200823.0,110000.0,20200823.0,110000.0
20200827,제5855호,동해 중부,삼척,영덕,강릉,37.799,128.9492,21.1,,,,,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,18.6,주의보,신규발령,20200827.0,160000.0,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,울진 나곡,37.1191,129.3958,19.7,주의보,신규발령,20200827.0,160000.0,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,울진 덕천,37.1,129.4041,19.1,주의보,신규발령,20200827.0,160000.0,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,온양,37.0194,129.425,19.7,주의보,신규발령,20200827.0,160000.0,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,울진 후포,36.7192,129.4881,19.7,주의보,신규발령,20200827.0,160000.0,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,영덕,36.5737,129.437,19.0,주의보,신규발령,20200827.0,160000.0,20200827.0,160000.0
20200827,제5855호,동해 중부,삼척,영덕,포항 월포,36.2169,129.4017,24.4,,,,,20200827.0,160000.0
20200907,제5866호,동해 중부,삼척,영덕,강릉,37.799,128.9492,22.3,주의보,해제,20200907.0,160000.0,20200907.0,160000.0
20200907,제5866호,동해 중부,삼척,영덕,삼척,37.3023,129.3127,22.2,주의보,해제,20200907.0,160000.0,20200907.0,160000.0
20200907,제5866호,동해 중부,삼척,영덕,울진,,,22.1,주의보,해제,20200907.0,160000.0,20200907.0,160000.0
20200907,제5866호,동해 중부,삼척,영덕,영덕,36.5737,129.437,21.9,주의보,해제,20200907.0,160000.0,20200907.0,160000.0
20210412,제5964호,동해 중부,양양,삼척,고성 봉포,38.2267,128.626,9.4,,,,,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,양양,38.0808,128.6998,7.9,주의보,신규발령,20210412.0,110000.0,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,강릉,37.799,128.9492,5.8,주의보,신규발령,20210412.0,110000.0,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,삼척,37.3023,129.3127,4.3,주의보,신규발령,20210412.0,110000.0,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,울진 나곡,37.1191,129.3958,12.1,,,,,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,울진 덕천,37.1,129.4041,11.0,,,,,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,온양,37.0194,129.425,11.9,,,,,20210412.0,100000.0
20210412,제5964호,동해 중부,양양,삼척,울진 후포,36.7192,129.4881,13.5,,,,,20210412.0,100000.0
20210414,제5967호,동해 중부,울진 후포,영덕,울진 나곡,37.1191,129.3958,10.6,,,,,20210414.0,100000.0
20210414,제5967호,동해 중부,울진 후포,영덕,울진 덕천,37.1,129.4041,12.3,,,,,20210414.0,100000.0
20210414,제5967호,동해 중부,울진 후포,영덕,온양,37.0194,129.425,10.8,,,,,20210414.0,100000.0
20210414,제5967호,동해 중부,울진 후포,영덕,울진 후포,36.7192,129.4881,6.7,주의보,신규발령,20210414.0,100000.0,20210414.0,100000.0
20210414,제5967호,동해 중부,울진 후포,영덕,영덕,36.5737,129.437,7.0,주의보,신규발령,20210414.0,100000.0,20210414.0,100000.0
20210414,제5967호,동해 중부,울진 후포,영덕,포항 월포,36.2169,129.4017,13.9,,,,,20210414.0,100000.0
20210420,제5968호,동해 중부,양양,영덕,양양,38.0808,128.6998,11.2,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,고성 봉포,38.2267,128.626,9.7,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,강릉,37.799,128.9492,10.2,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,삼척,37.3023,129.3127,12.0,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,울진 나곡,37.1191,129.3958,12.9,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,울진 덕천,37.1,129.4041,13.6,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,온양,37.0194,129.425,13.4,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,울진 후포,36.7192,129.4881,14.4,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,영덕,36.5737,129.437,11.0,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210420,제5968호,동해 중부,양양,영덕,포항,36.0472,129.4361,13.0,주의보,해제,20210420.0,120000.0,20210420.0,120000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,고성 봉포,38.2267,128.626,17.6,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,양양,38.0808,128.6998,17.8,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,강릉,37.799,128.9492,17.6,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,삼척,37.3023,129.3127,15.0,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,울진 나곡,37.1191,129.3958,13.6,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,울진 덕천,37.1,129.4041,12.6,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,온양,37.0194,129.425,13.0,,,,,20210611.0,90000.0
20210611,제6002호,동해 중부,고성 봉포,영덕,영덕,36.5737,129.437,16.6,,,,,20210611.0,90000.0
20210611,제6002호,동해 남부,포항,포항,포항,36.0472,129.4361,16.9,,,,,20210611.0,90000.0
